0.025472 3.079042 4.929028 3.079042 4.929028
0.048813 3.235737 54.806219 6.314778 59.735247
0.071281 2.918101 48.251198 9.232880 107.986444
0.093639 6.548352 12.833998 15.781231 120.820442
0.116527 15.836080 11.696109 31.617312 132.516551
0.138999 16.306674 9.269956 47.923985 141.786506
0.162049 8.909124 10.228795 56.833109 152.015301
0.184739 2.776781 12.309745 59.609890 164.325046
0.207229 2.710131 12.144998 62.320020 176.470044
0.229875 2.734582 12.297140 65.054602 188.767183
0.252543 2.799569 12.490399 67.854171 201.257582
0.274989 2.570163 12.188648 70.424335 213.446230
0.297482 2.682358 12.337738 73.106693 225.783967
0.320030 2.708656 12.148097 75.815349 237.932065
0.342493 2.698460 9.990773 78.513810 247.922838
0.365007 2.544171 10.013466 81.057981 257.936303
0.387485 2.593463 9.772562 83.651444 267.708865
0.409985 2.652273 10.288468 86.303717 277.997333
0.432930 2.684638 10.101824 88.988355 288.099157
0.455946 2.799404 10.351763 91.787759 298.450921
0.478925 2.803526 10.225989 94.591285 308.676909
0.501929 2.858341 10.507435 97.449626 319.184344
0.524767 2.680706 10.214671 100.130332 329.399015
0.547249 2.638896 10.100322 102.769227 339.499336
0.569731 2.770981 10.100322 105.540208 349.599658
0.592271 2.828868 9.923590 108.369076 359.523248
0.614577 2.503921 9.909739 110.872997 369.432987
0.636629 2.588438 9.918224 113.461436 379.351210
0.659088 2.655861 9.972125 116.117297 389.323336
0.681333 2.736210 10.171816 118.853507 399.495152
0.703586 2.840130 9.897352 121.693637 409.392504
0.725836 2.811922 9.996101 124.505559 419.388604
0.747818 2.640663 10.035080 127.146222 429.423684
0.769685 2.539387 9.725673 129.685609 439.149357
0.791678 2.853669 9.957610 132.539278 449.106967
0.813417 2.856049 9.592641 135.395327 458.699608
0.835433 2.908959 10.056148 138.304286 468.755756
0.857648 2.890832 9.991570 141.195118 478.747327
0.880039 2.871713 9.874675 144.066831 488.622001
0.902251 2.907088 7.280224 146.973919 495.902225
0.925055 2.904751 7.120783 149.878670 503.023009
0.948091 3.098437 7.181703 152.977107 510.204712
0.971172 2.916959 7.466963 155.894065 517.671674
0.994178 2.907467 7.442666 158.801533 525.114341
1.017137 2.979020 7.226573 161.780553 532.340914
