0.025061 2.064454 56.545384 2.064454 56.545384
0.047887 1.920312 55.811762 3.984766 112.357145
0.070512 5.845905 12.438468 9.830671 124.795614
0.093025 16.992139 9.900365 26.822811 134.695978
0.115350 16.094054 2.768397 42.916864 137.464376
0.137222 5.946643 1.853718 48.863507 139.318093
0.158892 7.007706 2.026201 55.871214 141.344294
0.180932 6.061220 2.760616 61.932434 144.104911
0.202464 5.165160 2.653914 67.097594 146.758825
0.224224 5.845455 2.643925 72.943049 149.402750
0.246551 6.089860 2.813288 79.032910 152.216038
0.269183 6.110795 2.778156 85.143705 154.994193
0.291729 6.177807 2.778893 91.321512 157.773086
0.314219 6.083737 2.592061 97.405249 160.365148
0.336588 6.137656 2.538954 103.542906 162.904102
0.358686 5.966659 2.602133 109.509565 165.506235
0.380689 6.037240 2.398399 115.546805 167.904634
0.402690 5.071392 2.909732 120.618196 170.814366
0.424688 5.125729 3.266835 125.743926 174.081201
0.446685 5.939364 3.404143 131.683290 177.485344
0.468689 5.932980 3.333698 137.616270 180.819042
0.490819 5.986351 3.280882 143.602621 184.099924
0.512814 5.958096 3.150897 149.560717 187.250821
0.535408 6.219181 3.553018 155.779898 190.803838
0.557857 7.282122 3.316950 163.062020 194.120789
0.580213 5.189553 3.342336 168.251573 197.463125
0.602308 6.062491 3.264638 174.314064 200.727763
0.624313 5.960744 3.113786 180.274807 203.841549
0.646535 5.872354 3.422306 186.147161 207.263855
0.669054 6.080346 3.316047 192.227507 210.579902
0.691362 6.023309 3.307250 198.250816 213.887152
0.713592 6.035669 3.173457 204.286486 217.060610
0.735559 5.923015 3.064488 210.209501 220.125098
0.757570 5.954168 3.213718 216.163670 223.338815
0.780157 6.160809 3.213114 222.324479 226.551930
0.802784 6.100958 3.501624 228.425437 230.053553
0.825293 6.069201 3.213279 234.494637 233.266832
0.847588 5.919503 3.366654 240.414140 236.633486
0.869598 5.901571 3.268570 246.315711 239.902056
0.891814 6.009633 3.449160 252.325344 243.351216
0.913811 5.980610 3.250159 258.305955 246.601375
0.936286 6.037532 3.545547 264.343487 250.146922
