0.025284 2.389416 53.622809 2.389416 53.622809
0.047658 1.661332 50.790890 4.050747 104.413699
0.070023 4.039775 11.154824 8.090523 115.568523
0.092072 4.112255 10.936625 12.202777 126.505147
0.114274 4.354503 10.918185 16.557280 137.423333
0.136448 4.229842 10.416622 20.787123 147.839955
0.158655 3.855812 10.659708 24.642935 158.499663
0.181485 4.029620 13.093425 28.672554 171.593087
0.204197 2.259912 11.464240 30.932466 183.057327
0.226530 3.980962 9.938459 34.913429 192.995786
0.248908 1.435031 10.182299 36.348460 203.178085
0.270985 1.374340 12.468427 37.722800 215.646512
0.292876 1.403795 12.445358 39.126595 228.091869
0.315236 1.199096 12.544405 40.325692 240.636274
0.337800 1.658500 13.025442 41.984191 253.661716
0.360054 1.541136 12.651793 43.525327 266.313509
0.382410 1.595711 12.547720 45.121038 278.861229
0.404918 1.499651 12.655605 46.620689 291.516834
0.427280 1.408849 12.355392 48.029537 303.872226
0.450228 1.471587 13.132423 49.501124 317.004649
0.473197 1.360955 12.891763 50.862080 329.896412
0.495870 1.510628 12.725563 52.372707 342.621975
0.518043 1.477316 12.583533 53.850024 355.205508
0.540871 1.315510 12.898285 55.165533 368.103793
0.563597 1.593714 12.670179 56.759247 380.773973
0.586311 1.422501 12.913260 58.181748 393.687232
0.608663 1.497628 12.539857 59.679376 406.227089
0.630751 1.424723 12.474621 61.104099 418.701710
0.653008 1.435626 12.486622 62.539725 431.188332
0.675001 1.550548 12.503371 64.090274 443.691703
0.696975 1.656329 12.316731 65.746603 456.008434
0.718855 1.438664 12.225919 67.185267 468.234352
0.741240 1.351528 10.073516 68.536795 478.307868
0.763226 1.481352 9.987461 70.018148 488.295329
0.784953 1.708344 10.032799 71.726492 498.328128
0.807426 1.767001 10.276149 73.493493 508.604277
0.829665 1.823651 10.074572 75.317144 518.678849
0.852183 1.762081 10.195311 77.079225 528.874160
0.874358 1.854447 9.973555 78.933672 538.847715
0.896112 1.775727 9.854886 80.709399 548.702601
0.917987 1.810204 9.926053 82.519602 558.628653
0.940513 1.968272 10.289088 84.487874 568.917741
0.963319 1.784618 10.325711 86.272492 579.243452
0.985924 1.918653 9.867370 88.191146 589.110822
1.008496 1.842499 7.499800 90.033645 596.610622
1.032516 1.888627 6.809876 91.922271 603.420498
1.055222 1.870466 7.345636 93.792738 610.766134
1.077798 1.879517 7.292311 95.672255 618.058444
1.100044 1.888177 7.113348 97.560432 625.171793
1.122404 1.766501 7.328752 99.326933 632.500544
1.144914 1.795231 7.265351 101.122164 639.765895
1.167274 1.841949 7.177741 102.964113 646.943636
1.189349 1.818498 7.031167 104.782611 653.974803
1.211372 1.833468 7.025549 106.616078 661.000352
1.233371 3.343932 7.089365 109.960011 668.089717
1.255374 1.804315 6.320614 111.764326 674.410332
1.277363 1.789399 6.398966 113.553725 680.809298
1.299493 1.773221 6.368116 115.326946 687.177414
1.321495 1.694204 7.106867 117.021150 694.284280
1.343495 1.754559 7.051249 118.775710 701.335530
1.365497 1.908730 6.963850 120.684440 708.299380
1.387372 1.711764 7.169728 122.396204 715.469108
1.409364 2.628149 7.114706 125.024352 722.583814
1.431591 1.830989 7.190603 126.855342 729.774416
1.454170 1.907980 7.293235 128.763322 737.067651
1.476532 1.842145 7.329455 130.605467 744.397106
1.499618 1.748805 7.364615 132.354272 751.761721
1.522604 1.836058 7.849947 134.190330 759.611668
1.545472 1.940994 7.152245 136.131324 766.763913
1.568196 1.891824 7.266203 138.023147 774.030116
1.590402 1.729350 7.072858 139.752497 781.102974
1.612503 2.008483 6.984116 141.760980 788.087089
1.634343 1.818243 7.054576 143.579224 795.141665
1.656110 1.784940 6.867676 145.364164 802.009341
1.677852 1.845418 7.142509 147.209582 809.151851
1.699592 1.750120 6.234133 148.959702 815.385984
1.722218 1.928919 7.206588 150.888621 822.592572
1.744924 1.521351 10.587023 152.409971 833.179595
1.767273 1.748872 10.135647 154.158843 843.315241
1.789369 1.640672 9.816423 155.799515 853.131664
1.811492 1.841804 10.116107 157.641319 863.247771
1.833509 1.976086 9.985027 159.617406 873.232798
1.855497 1.665635 9.971835 161.283041 883.204633
1.877501 1.633839 10.254137 162.916880 893.458770
1.899501 1.795811 10.235858 164.712690 903.694628
1.921498 1.762561 9.975944 166.475252 913.670572
1.944088 1.937165 10.431336 168.412417 924.101909
1.966409 1.676915 10.044762 170.089333 934.146671
1.988517 1.812898 10.015168 171.902231 944.161839
2.010485 1.746519 9.770634 173.648750 953.932473
2.032787 1.750754 10.309385 175.399504 964.241858
2.055010 1.700111 10.078448 177.099615 974.320306
2.077465 1.821716 10.183655 178.921330 984.503961
2.099789 1.878071 10.180104 180.799401 994.684065
2.122012 1.766782 9.667310 182.566183 1004.351376
2.144147 1.651876 9.817192 184.218060 1014.168568
2.166234 1.819461 9.828964 186.037520 1023.997532
2.188232 1.770906 9.959985 187.808427 1033.957517
2.210238 1.812802 9.710471 189.621229 1043.667988
2.232786 1.823622 10.310381 191.444851 1053.978369
2.255151 1.694189 10.126008 193.139040 1064.104377
2.277254 1.771063 9.836179 194.910103 1073.940556
2.299376 1.877654 10.021541 196.787757 1083.962097
2.322105 1.713263 10.580758 198.501020 1094.542855
2.344498 1.925856 10.351486 200.426875 1104.894341
2.367310 1.844968 10.334113 202.271843 1115.228454
2.389785 1.843007 10.198356 204.114850 1125.426811
2.412013 1.947788 10.152961 206.062638 1135.579772
2.434215 1.848374 10.057831 207.911012 1145.637603
2.456658 1.904913 10.094084 209.815925 1155.731687
2.478871 1.760433 10.257169 211.576357 1165.988856
2.500874 1.658522 9.896134 213.234879 1175.884990
2.523218 1.798756 10.133376 215.033635 1186.018366
2.545800 1.826379 10.314680 216.860014 1196.333046
2.568048 1.852185 10.089693 218.712200 1206.422738
2.590401 1.922431 10.221312 220.634631 1216.644050
2.612907 1.994655 10.195540 222.629286 1226.839590
2.635278 1.619154 10.324568 224.248441 1237.164158
2.657352 1.768732 10.121243 226.017173 1247.285401
2.679511 1.889101 10.121380 227.906273 1257.406781
2.701501 1.632812 10.044278 229.539085 1267.451059
2.723504 1.804296 10.050159 231.343381 1277.501218
2.745509 1.790718 9.770565 233.134099 1287.271783
2.767627 1.822014 10.036294 234.956113 1297.308077
2.789751 1.897195 9.828921 236.853308 1307.136998
2.811949 1.737044 10.150339 238.590351 1317.287338
2.834592 1.822824 9.991580 240.413176 1327.278918
2.857028 1.825777 9.978684 242.238953 1337.257602
2.879150 1.739407 10.099078 243.978360 1347.356681
2.901244 1.778622 9.926049 245.756982 1357.282730
2.923247 1.625516 10.050159 247.382498 1367.332888
2.945716 1.859370 10.279913 249.241869 1377.612802
2.968500 1.876889 10.401222 251.118757 1388.014024
2.991033 1.932259 10.292246 253.051016 1398.306270
3.013152 1.780637 10.058955 254.831653 1408.365225
3.035127 1.656419 10.031923 256.488073 1418.397148
3.057251 1.662120 9.950608 258.150193 1428.347756
3.079384 1.781751 10.137178 259.931944 1438.484934
3.101594 1.779640 9.989319 261.711584 1448.474252
3.124194 1.819350 10.249395 263.530934 1458.723648
3.146523 1.923131 10.031555 265.454065 1468.755203
3.168783 1.817043 10.178794 267.271109 1478.933997
3.191286 1.836855 7.437444 269.107964 1486.371441
3.213779 1.751705 7.259887 270.859669 1493.631328
3.235930 1.686296 7.011014 272.545965 1500.642341
3.258003 4.260179 7.124220 276.806144 1507.766562
3.280004 1.784888 7.216567 278.591032 1514.983129
3.301856 1.914841 6.971015 280.505873 1521.954144
3.323584 1.863236 6.795662 282.369110 1528.749806
3.346217 1.921041 7.135305 284.290150 1535.885110
3.368929 1.785785 7.461127 286.075935 1543.346238
3.391280 1.684760 7.342546 287.760695 1550.688784
3.413500 1.877639 7.605002 289.638334 1558.293786
3.435712 1.838101 7.113630 291.476435 1565.407415
3.458472 1.732651 7.363067 293.209087 1572.770482
3.481169 1.960531 7.456271 295.169618 1580.226754
3.503563 1.920339 7.339848 297.089957 1587.566602
3.526026 1.898168 6.986167 298.988126 1594.552769
3.548047 1.902127 6.942359 300.890252 1601.495128
3.570001 1.863408 7.201161 302.753660 1608.696289
3.592029 1.822870 7.236419 304.576530 1615.932707
3.614122 1.858635 7.047910 306.435165 1622.980617
3.636142 1.703839 7.222745 308.139004 1630.203362
3.658246 1.779428 7.067988 309.918432 1637.271350
3.680257 1.821469 7.021746 311.739902 1644.293096
3.702256 1.839733 6.940944 313.579634 1651.234040
3.724843 1.869117 7.420008 315.448751 1658.654048
3.747295 1.773771 7.358915 317.222522 1666.012963
3.769653 1.825023 7.082104 319.047545 1673.095067
3.791924 1.770592 9.805082 320.818137 1682.900149
3.814277 1.497708 10.059246 322.315845 1692.959395
3.836285 1.543354 9.777338 323.859199 1702.736733
3.858372 1.424661 9.806982 325.283860 1712.543715
3.880971 1.514178 10.333712 326.798038 1722.877426
3.903593 1.459155 11.350881 328.257194 1734.228308
3.926350 1.362620 10.223930 329.619814 1744.452237
3.949040 1.968423 10.494484 331.588236 1754.946722
3.971528 1.374614 9.776916 332.962850 1764.723637
3.993773 1.384804 10.088504 334.347654 1774.812141
4.015982 1.382548 10.155354 335.730202 1784.967495
4.038544 1.483499 10.034780 337.213700 1795.002275
4.060773 1.330999 10.147839 338.544700 1805.150114
4.082744 1.301821 9.947679 339.846521 1815.097793
4.104754 1.565515 9.888345 341.412036 1824.986138
4.127094 1.488436 10.315739 342.900472 1835.301877
4.149680 1.626249 10.175363 344.526721 1845.477240
4.172181 1.442920 10.148269 345.969641 1855.625509
4.194277 1.472186 9.937954 347.441827 1865.563463
4.216247 1.367676 10.046116 348.809503 1875.609579
4.238245 1.336415 10.047872 350.145918 1885.657451
4.260717 1.449497 10.090312 351.595416 1895.747763
4.283048 4.162067 9.937610 355.757483 1905.685373
4.305525 4.478661 10.182363 360.236144 1915.867736
4.327523 1.506904 10.185364 361.743048 1926.053100
4.349495 1.463941 10.211893 363.206989 1936.264992
4.371502 1.584552 9.952975 364.791541 1946.217967
4.393499 1.515088 9.959445 366.306628 1956.177413
4.415628 1.336083 9.958392 367.642711 1966.135805
4.438092 1.505120 10.260665 369.147832 1976.396470
4.460794 1.975153 10.295782 371.122985 1986.692251
4.483149 1.559298 10.054408 372.682283 1996.746660
4.505249 1.375765 10.111057 374.058048 2006.857717
4.527253 1.419310 9.979188 375.477357 2016.836905
4.549438 1.411554 9.961312 376.888911 2026.798217
4.571993 1.384362 9.935842 378.273274 2036.734059
4.594422 1.623348 10.171869 379.896621 2046.905928
4.616779 1.391765 10.223056 381.288386 2057.128984
4.638743 1.315139 9.768831 382.603525 2066.897816
4.660747 1.496310 10.320150 384.099835 2077.217966
4.683095 1.558832 10.124039 385.658668 2087.342005
4.705675 1.309675 10.426602 386.968342 2097.768607
4.728178 1.524618 10.177258 388.492960 2107.945865
4.750273 1.607458 10.009336 390.100418 2117.955201
4.772259 1.778173 9.778587 391.878591 2127.733788
4.794246 1.874466 9.872565 393.753057 2137.606353
4.816844 1.870044 10.248530 395.623100 2147.854883
4.839303 1.799566 10.101162 397.422666 2157.956045
4.861788 2.012471 10.186035 399.435137 2168.142080
4.883890 1.770986 9.929691 401.206123 2178.071771
4.905999 1.757722 10.109675 402.963844 2188.181446
4.928026 1.792503 10.171296 404.756347 2198.352742
4.950807 1.734249 10.519411 406.490596 2208.872153
4.973278 1.817394 10.179663 408.307990 2219.051816
4.995528 1.602062 10.285469 409.910051 2229.337285
5.017625 1.811999 10.021249 411.722050 2239.358534
5.039880 1.774886 10.092937 413.496936 2249.451471
5.062335 1.939608 10.172427 415.436544 2259.623898
5.084652 1.830064 9.914717 417.266608 2269.538615
5.107135 1.787443 10.111992 419.054051 2279.650607
5.130596 1.991322 10.845238 421.045372 2290.495845
5.153095 1.794338 10.287923 422.839710 2300.783769
5.176198 1.816529 10.379351 424.656239 2311.163119
5.198528 1.831120 10.199571 426.487359 2321.362690
5.220807 1.957829 10.092717 428.445188 2331.455408
5.243349 1.921764 10.211849 430.366952 2341.667257
5.265782 1.735810 10.241008 432.102761 2351.908265
5.288000 1.946911 10.276145 434.049672 2362.184410
5.310673 1.949928 10.288151 435.999600 2372.472561
5.333152 4.349830 10.475572 440.349431 2382.948133
5.355410 4.273675 10.372576 444.623105 2393.320709
5.377495 1.772371 9.916457 446.395477 2403.237166
5.399495 1.900314 6.308723 448.295791 2409.545890
5.421219 1.933494 6.158948 450.229285 2415.704837
5.443878 1.781623 7.313446 452.010908 2423.018283
5.466134 2.000310 7.105422 454.011218 2430.123705
5.488149 1.887852 6.995518 455.899070 2437.119223
5.510129 1.857371 7.083295 457.756441 2444.202518
5.532146 1.736644 7.122727 459.493085 2451.325246
5.554111 1.751745 7.116819 461.244830 2458.442065
5.576144 1.669067 6.951701 462.913897 2465.393766
5.598126 1.906993 7.017963 464.820890 2472.411728
5.620145 1.764319 7.112334 466.585209 2479.524063
5.642253 1.868190 7.052702 468.453398 2486.576764
5.664275 1.715016 7.135359 470.168415 2493.712123
5.686249 1.801911 6.954945 471.970325 2500.667069
5.708725 1.949870 7.282520 473.920195 2507.949589
5.731177 1.832690 7.167990 475.752885 2515.117580
5.753653 1.767226 7.383588 477.520111 2522.501167
5.775653 1.713308 7.117251 479.233419 2529.618418
5.797625 1.892391 6.871944 481.125810 2536.490363
