0.025705 3.643775 56.938025 3.643775 56.938025
0.048228 2.992857 49.242788 6.636632 106.180813
0.070082 4.879037 11.238736 11.515669 117.419549
0.091857 4.728043 11.617332 16.243712 129.036881
0.113958 5.014300 10.962405 21.258013 139.999286
0.136570 5.048304 13.861651 26.306317 153.860938
0.158794 4.894974 13.357015 31.201291 167.217953
0.180901 5.018416 14.010679 36.219707 181.228632
0.203167 3.011589 12.692105 39.231296 193.920738
0.225526 3.085622 12.800872 42.316918 206.721610
0.247902 2.570528 12.922582 44.887446 219.644192
0.269863 2.701282 12.347948 47.588728 231.992139
0.291871 2.643785 12.748503 50.232513 244.740643
0.313884 2.969119 12.823086 53.201632 257.563728
0.335870 5.122896 10.603087 58.324528 268.166816
0.357871 2.675928 10.478208 61.000456 278.645023
0.380217 2.726298 10.223628 63.726754 288.868651
0.402862 3.331747 10.354753 67.058500 299.223404
0.425473 2.696461 10.339272 69.754961 309.562676
0.447930 2.748245 10.268736 72.503206 319.831411
0.470276 2.586631 10.050441 75.089837 329.881852
0.492936 2.792932 10.559902 77.882769 340.441754
0.515447 2.605728 10.299111 80.488498 350.740866
0.537655 2.584532 10.088293 83.073030 360.829158
0.559697 2.606550 10.084551 85.679580 370.913709
0.582003 2.646126 10.021272 88.325706 380.934982
0.603993 2.553674 9.972808 90.879380 390.907790
0.626346 3.082005 10.087082 93.961385 400.994872
0.649193 2.744572 10.452805 96.705957 411.447677
0.671562 2.720730 10.234209 99.426687 421.681886
0.694030 2.741162 10.195111 102.167849 431.876997
0.716375 2.823944 10.139395 104.991793 442.016392
0.738376 2.609952 10.241802 107.601744 452.258194
0.760501 2.666145 10.116979 110.267889 462.375173
0.782498 2.581974 10.168424 112.849863 472.543597
0.804723 2.669877 10.168324 115.519739 482.711921
0.827368 2.720313 10.201894 118.240052 492.913815
0.849778 2.725689 10.331297 120.965742 503.245113
0.871919 2.778778 10.129819 123.744519 513.374932
0.894002 2.685932 10.020499 126.430452 523.395431
0.916002 2.664840 10.048852 129.095292 533.444283
0.938339 2.758699 10.202729 131.853991 543.647012
0.960907 2.702599 10.432382 134.556590 554.079394
0.983494 2.594740 10.249096 137.151330 564.328490
1.006346 2.839470 11.849230 139.990800 576.177720
1.029051 2.636680 10.478615 142.627480 586.656335
1.051299 2.714342 10.351223 145.341823 597.007558
1.073657 2.643935 10.223601 147.985758 607.231159
1.096159 2.677813 10.503116 150.663571 617.734275
1.118526 2.561100 10.227635 153.224671 627.961910
1.140498 2.708124 10.036002 155.932795 637.997911
1.162503 2.684702 10.161168 158.617497 648.159079
1.184726 2.683509 9.956216 161.301006 658.115295
1.207370 2.754137 10.201358 164.055143 668.316653
1.229814 2.738253 10.094513 166.793395 678.411166
1.252027 2.823942 9.990713 169.617337 688.401879
1.274005 2.590724 9.873885 172.208062 698.275764
1.295995 2.537181 9.978306 174.745242 708.254070
1.318342 2.706860 10.039696 177.452102 718.293766
1.340923 2.966651 10.229454 180.418753 728.523220
1.363434 3.027823 10.490461 183.446576 739.013680
1.385525 2.860891 10.217481 186.307467 749.231161
1.407493 2.921818 10.308757 189.229285 759.539918
1.429498 2.918513 10.062142 192.147798 769.602060
1.452095 3.039399 6.559011 195.187198 776.161071
1.474728 3.018747 6.512808 198.205944 782.673879
1.497589 3.074899 6.749928 201.280843 789.423807
1.520567 2.964261 7.433642 204.245104 796.857449
1.543085 3.014678 7.284779 207.259783 804.142229
1.565279 2.888102 7.107903 210.147884 811.250131
1.587817 3.073706 7.251815 213.221591 818.501946
1.610283 3.063887 7.369064 216.285477 825.871010
1.632777 2.918696 7.457024 219.204173 833.328034
1.655040 2.846974 7.118838 222.051147 840.446872
1.677159 2.795350 6.973176 224.846497 847.420048
